target_ts,variable,value_mw
2025-04-24 04:00:00+00:00,load,8898.6
2025-04-24 05:00:00+00:00,load,9243.6
2025-04-24 06:00:00+00:00,load,9858.9
2025-04-24 07:00:00+00:00,load,10257.1
2025-04-24 08:00:00+00:00,load,10997.3
2025-04-24 09:00:00+00:00,load,10611.7
2025-04-24 10:00:00+00:00,load,10357.1
2025-04-24 11:00:00+00:00,load,10469.3
2025-04-24 12:00:00+00:00,load,10249.4
2025-04-24 13:00:00+00:00,load,9713.2
2025-04-24 14:00:00+00:00,load,9149.1
2025-04-24 15:00:00+00:00,load,9441.0
2025-04-24 16:00:00+00:00,load,9906.2
2025-04-24 17:00:00+00:00,load,9974.5
2025-04-24 18:00:00+00:00,load,10480.8
2025-04-24 19:00:00+00:00,load,9604.7
2025-04-24 20:00:00+00:00,load,9507.4
2025-04-24 21:00:00+00:00,load,8637.4
2025-04-24 22:00:00+00:00,load,8595.5
2025-04-24 23:00:00+00:00,load,8105.9
2025-04-25 00:00:00+00:00,load,8492.8
2025-04-25 01:00:00+00:00,load,8128.5
2025-04-25 02:00:00+00:00,load,8134.1
2025-04-25 03:00:00+00:00,load,8371.9
2025-04-25 04:00:00+00:00,load,8861.6
2025-04-25 05:00:00+00:00,load,9239.0
2025-04-25 06:00:00+00:00,load,10361.4
2025-04-25 07:00:00+00:00,load,10890.6
2025-04-25 08:00:00+00:00,load,10928.6
2025-04-25 09:00:00+00:00,load,10571.6
2025-04-25 10:00:00+00:00,load,10590.6
2025-04-25 11:00:00+00:00,load,10122.6
2025-04-25 12:00:00+00:00,load,10428.4
2025-04-25 13:00:00+00:00,load,9942.5
2025-04-25 14:00:00+00:00,load,9850.9
2025-04-25 15:00:00+00:00,load,9679.4
2025-04-25 16:00:00+00:00,load,9516.5
2025-04-25 17:00:00+00:00,load,9989.0
2025-04-25 18:00:00+00:00,load,10006.5
2025-04-25 19:00:00+00:00,load,10166.0
2025-04-25 20:00:00+00:00,load,9611.8
2025-04-25 21:00:00+00:00,load,8799.6
2025-04-25 22:00:00+00:00,load,8404.2
2025-04-25 23:00:00+00:00,load,8644.0
2025-04-26 00:00:00+00:00,load,7619.0
2025-04-26 01:00:00+00:00,load,7749.4
2025-04-26 02:00:00+00:00,load,8041.9
2025-04-26 03:00:00+00:00,load,8185.9
2025-04-26 04:00:00+00:00,load,8589.9
2025-04-26 05:00:00+00:00,load,9293.4
2025-04-26 06:00:00+00:00,load,10156.6
2025-04-26 07:00:00+00:00,load,9813.2
2025-04-26 08:00:00+00:00,load,10540.6
2025-04-26 09:00:00+00:00,load,10564.9
2025-04-26 10:00:00+00:00,load,10330.1
2025-04-26 11:00:00+00:00,load,9930.2
2025-04-26 12:00:00+00:00,load,9643.4
2025-04-26 13:00:00+00:00,load,9715.8
2025-04-26 14:00:00+00:00,load,9226.8
2025-04-26 15:00:00+00:00,load,9378.2
2025-04-26 16:00:00+00:00,load,9607.2
2025-04-26 17:00:00+00:00,load,9843.7
2025-04-26 18:00:00+00:00,load,9830.8
2025-04-26 19:00:00+00:00,load,9967.2
2025-04-26 20:00:00+00:00,load,9178.1
2025-04-26 21:00:00+00:00,load,8677.4
2025-04-26 22:00:00+00:00,load,8131.5
2025-04-26 23:00:00+00:00,load,7712.1
2025-04-27 00:00:00+00:00,load,7722.3
2025-04-27 01:00:00+00:00,load,7782.3
2025-04-27 02:00:00+00:00,load,8278.1
2025-04-27 03:00:00+00:00,load,8211.7
2025-04-27 04:00:00+00:00,load,8448.0
2025-04-27 05:00:00+00:00,load,9269.4
2025-04-27 06:00:00+00:00,load,9902.2
2025-04-27 07:00:00+00:00,load,9829.0
2025-04-27 08:00:00+00:00,load,11007.8
2025-04-27 09:00:00+00:00,load,10628.9
2025-04-27 10:00:00+00:00,load,10429.4
2025-04-27 11:00:00+00:00,load,10341.9
2025-04-27 12:00:00+00:00,load,9759.8
2025-04-27 13:00:00+00:00,load,9479.9
2025-04-27 14:00:00+00:00,load,10053.1
2025-04-27 15:00:00+00:00,load,9342.4
2025-04-27 16:00:00+00:00,load,9588.8
2025-04-27 17:00:00+00:00,load,10101.8
2025-04-27 18:00:00+00:00,load,9738.0
2025-04-27 19:00:00+00:00,load,9795.1
2025-04-27 20:00:00+00:00,load,9387.0
2025-04-27 21:00:00+00:00,load,9338.3
2025-04-27 22:00:00+00:00,load,8073.3
2025-04-27 23:00:00+00:00,load,8033.3
2025-04-28 00:00:00+00:00,load,7341.0
2025-04-28 01:00:00+00:00,load,7351.1
2025-04-28 02:00:00+00:00,load,7172.3
2025-04-28 03:00:00+00:00,load,7808.0
2025-04-28 04:00:00+00:00,load,8021.8
2025-04-28 05:00:00+00:00,load,8553.4
2025-04-28 06:00:00+00:00,load,9252.2
2025-04-28 07:00:00+00:00,load,9809.6
2025-04-28 08:00:00+00:00,load,9985.2
2025-04-28 09:00:00+00:00,load,9932.6
2025-04-28 10:00:00+00:00,load,9408.0
2025-04-28 11:00:00+00:00,load,9345.6
2025-04-28 12:00:00+00:00,load,9154.0
2025-04-28 13:00:00+00:00,load,8705.0
2025-04-28 14:00:00+00:00,load,8826.7
2025-04-28 15:00:00+00:00,load,8570.4
2025-04-28 16:00:00+00:00,load,9330.6
2025-04-28 17:00:00+00:00,load,9719.4
2025-04-28 18:00:00+00:00,load,9167.3
2025-04-28 19:00:00+00:00,load,9131.1
2025-04-28 20:00:00+00:00,load,8547.2
2025-04-28 21:00:00+00:00,load,8263.9
2025-04-28 22:00:00+00:00,load,7661.1
2025-04-28 23:00:00+00:00,load,7381.0
2025-04-29 00:00:00+00:00,load,7296.9
2025-04-29 01:00:00+00:00,load,7486.6
2025-04-29 02:00:00+00:00,load,7399.8
2025-04-29 03:00:00+00:00,load,8053.8
2025-04-29 04:00:00+00:00,load,8044.2
2025-04-29 05:00:00+00:00,load,8795.7
2025-04-29 06:00:00+00:00,load,9204.4
2025-04-29 07:00:00+00:00,load,9943.9
2025-04-29 08:00:00+00:00,load,9993.4
2025-04-29 09:00:00+00:00,load,10305.4
2025-04-29 10:00:00+00:00,load,9597.0
2025-04-29 11:00:00+00:00,load,9664.3
2025-04-29 12:00:00+00:00,load,9113.5
2025-04-29 13:00:00+00:00,load,9085.6
2025-04-29 14:00:00+00:00,load,8961.1
2025-04-29 15:00:00+00:00,load,9116.0
2025-04-29 16:00:00+00:00,load,8642.6
2025-04-29 17:00:00+00:00,load,9451.5
2025-04-29 18:00:00+00:00,load,9048.2
2025-04-29 19:00:00+00:00,load,9579.1
2025-04-29 20:00:00+00:00,load,8224.6
2025-04-29 21:00:00+00:00,load,7981.0
2025-04-29 22:00:00+00:00,load,7370.2
2025-04-29 23:00:00+00:00,load,7850.0
2025-04-30 00:00:00+00:00,load,7810.1
2025-04-30 01:00:00+00:00,load,8247.9
2025-04-30 02:00:00+00:00,load,8283.3
2025-04-30 03:00:00+00:00,load,8126.2
2025-04-30 04:00:00+00:00,load,8878.8
2025-04-30 05:00:00+00:00,load,9602.2
2025-04-30 06:00:00+00:00,load,9894.7
2025-04-30 07:00:00+00:00,load,10700.0
2025-04-30 08:00:00+00:00,load,10700.5
2025-04-30 09:00:00+00:00,load,10798.7
2025-04-30 10:00:00+00:00,load,10478.3
2025-04-30 11:00:00+00:00,load,10298.8
2025-04-30 12:00:00+00:00,load,10345.7
2025-04-30 13:00:00+00:00,load,9843.1
2025-04-30 14:00:00+00:00,load,9658.9
2025-04-30 15:00:00+00:00,load,9490.9
2025-04-30 16:00:00+00:00,load,9612.9
2025-04-30 17:00:00+00:00,load,10433.6
2025-04-30 18:00:00+00:00,load,9993.4
2025-04-30 19:00:00+00:00,load,9777.4
2025-04-30 20:00:00+00:00,load,9479.9
2025-04-30 21:00:00+00:00,load,8779.3
2025-04-30 22:00:00+00:00,load,8874.5
2025-04-30 23:00:00+00:00,load,7600.4
2025-05-01 00:00:00+00:00,load,8231.2
2025-05-01 01:00:00+00:00,load,8408.3
2025-05-01 02:00:00+00:00,load,8100.6
2025-05-01 03:00:00+00:00,load,8481.2
2025-05-01 04:00:00+00:00,load,9132.2
2025-05-01 05:00:00+00:00,load,9857.8
2025-05-01 06:00:00+00:00,load,9744.8
2025-05-01 07:00:00+00:00,load,10160.6
2025-05-01 08:00:00+00:00,load,10993.7
2025-05-01 09:00:00+00:00,load,11168.9
2025-05-01 10:00:00+00:00,load,10452.7
2025-05-01 11:00:00+00:00,load,9740.2
2025-05-01 12:00:00+00:00,load,10412.6
2025-05-01 13:00:00+00:00,load,9693.3
2025-05-01 14:00:00+00:00,load,9927.2
2025-05-01 15:00:00+00:00,load,9636.7
2025-05-01 16:00:00+00:00,load,9735.0
2025-05-01 17:00:00+00:00,load,9986.7
2025-05-01 18:00:00+00:00,load,10592.9
2025-05-01 19:00:00+00:00,load,10333.0
2025-05-01 20:00:00+00:00,load,8977.4
2025-05-01 21:00:00+00:00,load,8643.1
2025-05-01 22:00:00+00:00,load,8810.7
2025-05-01 23:00:00+00:00,load,8082.0
2025-05-02 00:00:00+00:00,load,7700.6
2025-05-02 01:00:00+00:00,load,8078.7
2025-05-02 02:00:00+00:00,load,8237.3
2025-05-02 03:00:00+00:00,load,8442.8
2025-05-02 04:00:00+00:00,load,8718.2
2025-05-02 05:00:00+00:00,load,9223.9
2025-05-02 06:00:00+00:00,load,9721.4
2025-05-02 07:00:00+00:00,load,10373.8
2025-05-02 08:00:00+00:00,load,10430.3
2025-05-02 09:00:00+00:00,load,10614.7
2025-05-02 10:00:00+00:00,load,10376.8
2025-05-02 11:00:00+00:00,load,10427.5
2025-05-02 12:00:00+00:00,load,9937.5
2025-05-02 13:00:00+00:00,load,9659.6
2025-05-02 14:00:00+00:00,load,9702.2
2025-05-02 15:00:00+00:00,load,9652.2
2025-05-02 16:00:00+00:00,load,9998.6
2025-05-02 17:00:00+00:00,load,10074.3
2025-05-02 18:00:00+00:00,load,10478.8
2025-05-02 19:00:00+00:00,load,10204.0
2025-05-02 20:00:00+00:00,load,9373.8
2025-05-02 21:00:00+00:00,load,8710.4
2025-05-02 22:00:00+00:00,load,8511.0
2025-05-02 23:00:00+00:00,load,8221.9
2025-05-03 00:00:00+00:00,load,8049.8
2025-05-03 01:00:00+00:00,load,7836.6
2025-05-03 02:00:00+00:00,load,7776.8
2025-05-03 03:00:00+00:00,load,8609.1
2025-05-03 04:00:00+00:00,load,9082.9
2025-05-03 05:00:00+00:00,load,9483.4
2025-05-03 06:00:00+00:00,load,9588.2
2025-05-03 07:00:00+00:00,load,10714.4
2025-05-03 08:00:00+00:00,load,10498.0
2025-05-03 09:00:00+00:00,load,10833.7
2025-05-03 10:00:00+00:00,load,10548.7
2025-05-03 11:00:00+00:00,load,9954.5
2025-05-03 12:00:00+00:00,load,9771.4
2025-05-03 13:00:00+00:00,load,9203.4
2025-05-03 14:00:00+00:00,load,9343.7
2025-05-03 15:00:00+00:00,load,9152.9
2025-05-03 16:00:00+00:00,load,9871.8
2025-05-03 17:00:00+00:00,load,10049.3
2025-05-03 18:00:00+00:00,load,10380.7
2025-05-03 19:00:00+00:00,load,9959.6
2025-05-03 20:00:00+00:00,load,9251.0
2025-05-03 21:00:00+00:00,load,8894.3
2025-05-03 22:00:00+00:00,load,8272.5
2025-05-03 23:00:00+00:00,load,8263.4
2025-05-04 00:00:00+00:00,load,7483.3
2025-05-04 01:00:00+00:00,load,7276.9
2025-05-04 02:00:00+00:00,load,7613.0
2025-05-04 03:00:00+00:00,load,7857.9
2025-05-04 04:00:00+00:00,load,8161.3
2025-05-04 05:00:00+00:00,load,8913.3
2025-05-04 06:00:00+00:00,load,9607.4
2025-05-04 07:00:00+00:00,load,9683.7
2025-05-04 08:00:00+00:00,load,9973.5
2025-05-04 09:00:00+00:00,load,9529.7
2025-05-04 10:00:00+00:00,load,9769.0
2025-05-04 11:00:00+00:00,load,9397.5
2025-05-04 12:00:00+00:00,load,8769.8
2025-05-04 13:00:00+00:00,load,9124.5
2025-05-04 14:00:00+00:00,load,9079.9
2025-05-04 15:00:00+00:00,load,8858.7
2025-05-04 16:00:00+00:00,load,9032.8
2025-05-04 17:00:00+00:00,load,9129.0
2025-05-04 18:00:00+00:00,load,9646.2
2025-05-04 19:00:00+00:00,load,8948.1
2025-05-04 20:00:00+00:00,load,8652.9
2025-05-04 21:00:00+00:00,load,8622.6
2025-05-04 22:00:00+00:00,load,7723.2
2025-05-04 23:00:00+00:00,load,7566.6
2025-05-05 00:00:00+00:00,load,6415.6
2025-05-05 01:00:00+00:00,load,6413.5
2025-05-05 02:00:00+00:00,load,6779.7
2025-05-05 03:00:00+00:00,load,7150.5
2025-05-05 04:00:00+00:00,load,7142.9
2025-05-05 05:00:00+00:00,load,7939.9
2025-05-05 06:00:00+00:00,load,8670.4
2025-05-05 07:00:00+00:00,load,9178.6
2025-05-05 08:00:00+00:00,load,8833.6
2025-05-05 09:00:00+00:00,load,8969.6
2025-05-05 10:00:00+00:00,load,8539.3
2025-05-05 11:00:00+00:00,load,8925.2
2025-05-05 12:00:00+00:00,load,8518.7
2025-05-05 13:00:00+00:00,load,8337.8
2025-05-05 14:00:00+00:00,load,7913.4
2025-05-05 15:00:00+00:00,load,7802.3
2025-05-05 16:00:00+00:00,load,8215.7
2025-05-05 17:00:00+00:00,load,8481.7
2025-05-05 18:00:00+00:00,load,8542.1
2025-05-05 19:00:00+00:00,load,8506.2
2025-05-05 20:00:00+00:00,load,8052.3
2025-05-05 21:00:00+00:00,load,7375.7
2025-05-05 22:00:00+00:00,load,6633.4
2025-05-05 23:00:00+00:00,load,6085.6
2025-05-06 00:00:00+00:00,load,6794.8
2025-05-06 01:00:00+00:00,load,7017.7
2025-05-06 02:00:00+00:00,load,7022.0
2025-05-06 03:00:00+00:00,load,7236.7
2025-05-06 04:00:00+00:00,load,7543.6
2025-05-06 05:00:00+00:00,load,8332.3
2025-05-06 06:00:00+00:00,load,8674.4
2025-05-06 07:00:00+00:00,load,9214.1
2025-05-06 08:00:00+00:00,load,9278.2
2025-05-06 09:00:00+00:00,load,9349.1
2025-05-06 10:00:00+00:00,load,9312.0
2025-05-06 11:00:00+00:00,load,8716.1
2025-05-06 12:00:00+00:00,load,8424.9
2025-05-06 13:00:00+00:00,load,8459.5
2025-05-06 14:00:00+00:00,load,8702.0
2025-05-06 15:00:00+00:00,load,8459.2
2025-05-06 16:00:00+00:00,load,8924.6
2025-05-06 17:00:00+00:00,load,8840.2
2025-05-06 18:00:00+00:00,load,8885.4
2025-05-06 19:00:00+00:00,load,8364.3
2025-05-06 20:00:00+00:00,load,8094.8
2025-05-06 21:00:00+00:00,load,7976.7
2025-05-06 22:00:00+00:00,load,7228.7
2025-05-06 23:00:00+00:00,load,7071.0
2025-05-07 00:00:00+00:00,load,7161.8
2025-05-07 01:00:00+00:00,load,7104.0
2025-05-07 02:00:00+00:00,load,7195.3
2025-05-07 03:00:00+00:00,load,7559.1
2025-05-07 04:00:00+00:00,load,8012.6
2025-05-07 05:00:00+00:00,load,8424.6
2025-05-07 06:00:00+00:00,load,9013.8
2025-05-07 07:00:00+00:00,load,9436.1
2025-05-07 08:00:00+00:00,load,9415.3
2025-05-07 09:00:00+00:00,load,9602.9
2025-05-07 10:00:00+00:00,load,9209.0
2025-05-07 11:00:00+00:00,load,9395.1
2025-05-07 12:00:00+00:00,load,8389.8
2025-05-07 13:00:00+00:00,load,8584.2
2025-05-07 14:00:00+00:00,load,9087.2
2025-05-07 15:00:00+00:00,load,8418.8
2025-05-07 16:00:00+00:00,load,8402.7
2025-05-07 17:00:00+00:00,load,8976.8
2025-05-07 18:00:00+00:00,load,9393.7
2025-05-07 19:00:00+00:00,load,8828.8
2025-05-07 20:00:00+00:00,load,8578.3
2025-05-07 21:00:00+00:00,load,7836.7
2025-05-07 22:00:00+00:00,load,7304.1
2025-05-07 23:00:00+00:00,load,7908.9
2025-05-08 00:00:00+00:00,load,7323.9
2025-05-08 01:00:00+00:00,load,7278.3
2025-05-08 02:00:00+00:00,load,7474.2
2025-05-08 03:00:00+00:00,load,7881.5
2025-05-08 04:00:00+00:00,load,8200.4
2025-05-08 05:00:00+00:00,load,8769.6
2025-05-08 06:00:00+00:00,load,9225.6
2025-05-08 07:00:00+00:00,load,9376.2
2025-05-08 08:00:00+00:00,load,10148.7
2025-05-08 09:00:00+00:00,load,9940.8
2025-05-08 10:00:00+00:00,load,9748.1
2025-05-08 11:00:00+00:00,load,9114.0
2025-05-08 12:00:00+00:00,load,9047.9
2025-05-08 13:00:00+00:00,load,8806.3
2025-05-08 14:00:00+00:00,load,8821.9
2025-05-08 15:00:00+00:00,load,8592.3
2025-05-08 16:00:00+00:00,load,9101.5
2025-05-08 17:00:00+00:00,load,9313.9
2025-05-08 18:00:00+00:00,load,9071.6
2025-05-08 19:00:00+00:00,load,9076.1
2025-05-08 20:00:00+00:00,load,8434.9
2025-05-08 21:00:00+00:00,load,8310.8
2025-05-08 22:00:00+00:00,load,7011.1
2025-05-08 23:00:00+00:00,load,7283.1
2025-05-09 00:00:00+00:00,load,6504.1
2025-05-09 01:00:00+00:00,load,6942.3
2025-05-09 02:00:00+00:00,load,7435.3
2025-05-09 03:00:00+00:00,load,7248.3
2025-05-09 04:00:00+00:00,load,7751.4
2025-05-09 05:00:00+00:00,load,8069.3
2025-05-09 06:00:00+00:00,load,9230.4
2025-05-09 07:00:00+00:00,load,9554.9
2025-05-09 08:00:00+00:00,load,9883.1
2025-05-09 09:00:00+00:00,load,9277.7
2025-05-09 10:00:00+00:00,load,9170.3
2025-05-09 11:00:00+00:00,load,9264.0
2025-05-09 12:00:00+00:00,load,8783.5
2025-05-09 13:00:00+00:00,load,8551.6
2025-05-09 14:00:00+00:00,load,8615.3
2025-05-09 15:00:00+00:00,load,8210.3
2025-05-09 16:00:00+00:00,load,8881.8
2025-05-09 17:00:00+00:00,load,8982.2
2025-05-09 18:00:00+00:00,load,9144.2
2025-05-09 19:00:00+00:00,load,8642.5
2025-05-09 20:00:00+00:00,load,8426.2
2025-05-09 21:00:00+00:00,load,7506.0
2025-05-09 22:00:00+00:00,load,7476.2
2025-05-09 23:00:00+00:00,load,7312.5
2025-05-10 00:00:00+00:00,load,7553.5
2025-05-10 01:00:00+00:00,load,7508.1
2025-05-10 02:00:00+00:00,load,7652.7
2025-05-10 03:00:00+00:00,load,7156.2
2025-05-10 04:00:00+00:00,load,8374.1
2025-05-10 05:00:00+00:00,load,8515.9
2025-05-10 06:00:00+00:00,load,9114.1
2025-05-10 07:00:00+00:00,load,9607.6
2025-05-10 08:00:00+00:00,load,9636.4
2025-05-10 09:00:00+00:00,load,9825.0
2025-05-10 10:00:00+00:00,load,9928.4
2025-05-10 11:00:00+00:00,load,9764.1
2025-05-10 12:00:00+00:00,load,9026.6
2025-05-10 13:00:00+00:00,load,8778.0
2025-05-10 14:00:00+00:00,load,9254.4
2025-05-10 15:00:00+00:00,load,8659.3
2025-05-10 16:00:00+00:00,load,9540.8
2025-05-10 17:00:00+00:00,load,9258.5
2025-05-10 18:00:00+00:00,load,9122.8
2025-05-10 19:00:00+00:00,load,9499.8
2025-05-10 20:00:00+00:00,load,9109.5
2025-05-10 21:00:00+00:00,load,7797.2
2025-05-10 22:00:00+00:00,load,7964.2
2025-05-10 23:00:00+00:00,load,7298.3
2025-05-11 00:00:00+00:00,load,7542.1
2025-05-11 01:00:00+00:00,load,7057.5
2025-05-11 02:00:00+00:00,load,6960.1
2025-05-11 03:00:00+00:00,load,7800.5
2025-05-11 04:00:00+00:00,load,8222.8
2025-05-11 05:00:00+00:00,load,8932.4
2025-05-11 06:00:00+00:00,load,9352.7
2025-05-11 07:00:00+00:00,load,9669.4
2025-05-11 08:00:00+00:00,load,9764.8
2025-05-11 09:00:00+00:00,load,9661.6
2025-05-11 10:00:00+00:00,load,9549.9
2025-05-11 11:00:00+00:00,load,9080.4
2025-05-11 12:00:00+00:00,load,8992.3
2025-05-11 13:00:00+00:00,load,8199.1
2025-05-11 14:00:00+00:00,load,8620.3
2025-05-11 15:00:00+00:00,load,8714.8
2025-05-11 16:00:00+00:00,load,9452.0
2025-05-11 17:00:00+00:00,load,9276.1
2025-05-11 18:00:00+00:00,load,9130.0
2025-05-11 19:00:00+00:00,load,9122.2
2025-05-11 20:00:00+00:00,load,8157.4
2025-05-11 21:00:00+00:00,load,7775.4
2025-05-11 22:00:00+00:00,load,7006.6
2025-05-11 23:00:00+00:00,load,7566.2
2025-05-12 00:00:00+00:00,load,6940.0
2025-05-12 01:00:00+00:00,load,6641.1
2025-05-12 02:00:00+00:00,load,7059.6
2025-05-12 03:00:00+00:00,load,7557.3
2025-05-12 04:00:00+00:00,load,7751.8
2025-05-12 05:00:00+00:00,load,8280.0
2025-05-12 06:00:00+00:00,load,8533.7
2025-05-12 07:00:00+00:00,load,9023.8
2025-05-12 08:00:00+00:00,load,9444.0
2025-05-12 09:00:00+00:00,load,9778.6
2025-05-12 10:00:00+00:00,load,9091.7
2025-05-12 11:00:00+00:00,load,8711.4
2025-05-12 12:00:00+00:00,load,8942.3
2025-05-12 13:00:00+00:00,load,8264.1
2025-05-12 14:00:00+00:00,load,8682.2
2025-05-12 15:00:00+00:00,load,8456.0
2025-05-12 16:00:00+00:00,load,8714.5
2025-05-12 17:00:00+00:00,load,9250.2
2025-05-12 18:00:00+00:00,load,9078.5
2025-05-12 19:00:00+00:00,load,8844.8
2025-05-12 20:00:00+00:00,load,8019.7
2025-05-12 21:00:00+00:00,load,7502.4
2025-05-12 22:00:00+00:00,load,7372.2
2025-05-12 23:00:00+00:00,load,7249.6
2025-05-13 00:00:00+00:00,load,7254.2
2025-05-13 01:00:00+00:00,load,7569.8
2025-05-13 02:00:00+00:00,load,7197.5
2025-05-13 03:00:00+00:00,load,7435.7
2025-05-13 04:00:00+00:00,load,7972.5
2025-05-13 05:00:00+00:00,load,8239.7
2025-05-13 06:00:00+00:00,load,8742.0
2025-05-13 07:00:00+00:00,load,9042.0
2025-05-13 08:00:00+00:00,load,9891.8
2025-05-13 09:00:00+00:00,load,9345.8
2025-05-13 10:00:00+00:00,load,9501.0
2025-05-13 11:00:00+00:00,load,8749.5
2025-05-13 12:00:00+00:00,load,9042.9
2025-05-13 13:00:00+00:00,load,8335.6
2025-05-13 14:00:00+00:00,load,8652.6
2025-05-13 15:00:00+00:00,load,8146.0
2025-05-13 16:00:00+00:00,load,8544.5
2025-05-13 17:00:00+00:00,load,9183.4
2025-05-13 18:00:00+00:00,load,8804.1
2025-05-13 19:00:00+00:00,load,8801.0
2025-05-13 20:00:00+00:00,load,8184.8
2025-05-13 21:00:00+00:00,load,7138.4
2025-05-13 22:00:00+00:00,load,7352.6
2025-05-13 23:00:00+00:00,load,7126.2
2025-05-14 00:00:00+00:00,load,6982.6
2025-05-14 01:00:00+00:00,load,7590.9
2025-05-14 02:00:00+00:00,load,7375.8
2025-05-14 03:00:00+00:00,load,7523.6
2025-05-14 04:00:00+00:00,load,8210.6
2025-05-14 05:00:00+00:00,load,8448.4
2025-05-14 06:00:00+00:00,load,9711.6
2025-05-14 07:00:00+00:00,load,9340.9
2025-05-14 08:00:00+00:00,load,10164.8
2025-05-14 09:00:00+00:00,load,10225.9
2025-05-14 10:00:00+00:00,load,9281.0
2025-05-14 11:00:00+00:00,load,8954.8
2025-05-14 12:00:00+00:00,load,9268.9
2025-05-14 13:00:00+00:00,load,8882.3
2025-05-14 14:00:00+00:00,load,8917.8
2025-05-14 15:00:00+00:00,load,9178.8
2025-05-14 16:00:00+00:00,load,8899.2
2025-05-14 17:00:00+00:00,load,9007.5
2025-05-14 18:00:00+00:00,load,8722.6
2025-05-14 19:00:00+00:00,load,9182.9
2025-05-14 20:00:00+00:00,load,8529.1
2025-05-14 21:00:00+00:00,load,8183.4
2025-05-14 22:00:00+00:00,load,7718.5
2025-05-14 23:00:00+00:00,load,7036.0
2025-05-15 00:00:00+00:00,load,8054.9
2025-05-15 01:00:00+00:00,load,7951.5
2025-05-15 02:00:00+00:00,load,8015.7
2025-05-15 03:00:00+00:00,load,7831.1
2025-05-15 04:00:00+00:00,load,8388.5
2025-05-15 05:00:00+00:00,load,8830.5
2025-05-15 06:00:00+00:00,load,9463.5
2025-05-15 07:00:00+00:00,load,9727.4
2025-05-15 08:00:00+00:00,load,10452.3
2025-05-15 09:00:00+00:00,load,10360.1
2025-05-15 10:00:00+00:00,load,10221.4
2025-05-15 11:00:00+00:00,load,9669.1
2025-05-15 12:00:00+00:00,load,9824.0
2025-05-15 13:00:00+00:00,load,9334.4
2025-05-15 14:00:00+00:00,load,8557.2
2025-05-15 15:00:00+00:00,load,9092.8
2025-05-15 16:00:00+00:00,load,9393.7
2025-05-15 17:00:00+00:00,load,9916.9
2025-05-15 18:00:00+00:00,load,9685.3
2025-05-15 19:00:00+00:00,load,9452.0
2025-05-15 20:00:00+00:00,load,8877.1
2025-05-15 21:00:00+00:00,load,8628.5
2025-05-15 22:00:00+00:00,load,7906.2
2025-05-15 23:00:00+00:00,load,7636.8
2025-05-16 00:00:00+00:00,load,7910.1
2025-05-16 01:00:00+00:00,load,8345.3
2025-05-16 02:00:00+00:00,load,8204.3
2025-05-16 03:00:00+00:00,load,8241.3
2025-05-16 04:00:00+00:00,load,9159.4
2025-05-16 05:00:00+00:00,load,9249.6
2025-05-16 06:00:00+00:00,load,10025.8
2025-05-16 07:00:00+00:00,load,10531.2
2025-05-16 08:00:00+00:00,load,11061.4
2025-05-16 09:00:00+00:00,load,11076.9
2025-05-16 10:00:00+00:00,load,10395.3
2025-05-16 11:00:00+00:00,load,10143.3
2025-05-16 12:00:00+00:00,load,9657.1
2025-05-16 13:00:00+00:00,load,10104.1
2025-05-16 14:00:00+00:00,load,9793.8
2025-05-16 15:00:00+00:00,load,9997.6
2025-05-16 16:00:00+00:00,load,9736.9
2025-05-16 17:00:00+00:00,load,9570.2
2025-05-16 18:00:00+00:00,load,10543.2
2025-05-16 19:00:00+00:00,load,9946.6
2025-05-16 20:00:00+00:00,load,9497.7
2025-05-16 21:00:00+00:00,load,8907.2
2025-05-16 22:00:00+00:00,load,8640.6
2025-05-16 23:00:00+00:00,load,8341.1
2025-05-17 00:00:00+00:00,load,7724.3
2025-05-17 01:00:00+00:00,load,8386.3
2025-05-17 02:00:00+00:00,load,8189.9
2025-05-17 03:00:00+00:00,load,8480.3
2025-05-17 04:00:00+00:00,load,9331.5
2025-05-17 05:00:00+00:00,load,9615.1
2025-05-17 06:00:00+00:00,load,9924.1
2025-05-17 07:00:00+00:00,load,10037.3
2025-05-17 08:00:00+00:00,load,10861.9
2025-05-17 09:00:00+00:00,load,10908.7
2025-05-17 10:00:00+00:00,load,10567.2
2025-05-17 11:00:00+00:00,load,9981.9
2025-05-17 12:00:00+00:00,load,9819.5
2025-05-17 13:00:00+00:00,load,9518.5
2025-05-17 14:00:00+00:00,load,9716.6
2025-05-17 15:00:00+00:00,load,9844.9
2025-05-17 16:00:00+00:00,load,10119.0
2025-05-17 17:00:00+00:00,load,9917.1
2025-05-17 18:00:00+00:00,load,10339.1
2025-05-17 19:00:00+00:00,load,10036.1
2025-05-17 20:00:00+00:00,load,9451.2
2025-05-17 21:00:00+00:00,load,8850.5
2025-05-17 22:00:00+00:00,load,8876.4
2025-05-17 23:00:00+00:00,load,8244.3
2025-05-18 00:00:00+00:00,load,8175.8
2025-05-18 01:00:00+00:00,load,7908.8
2025-05-18 02:00:00+00:00,load,8248.4
2025-05-18 03:00:00+00:00,load,8040.7
2025-05-18 04:00:00+00:00,load,8774.4
2025-05-18 05:00:00+00:00,load,9581.4
2025-05-18 06:00:00+00:00,load,10317.2
2025-05-18 07:00:00+00:00,load,10618.3
2025-05-18 08:00:00+00:00,load,10774.8
2025-05-18 09:00:00+00:00,load,10671.8
